SETR Category,CIPCode,CIPField,Award level,Grand total,Grand total men,Grand total women,U.S. Resident/Citizen total,U.S. Resident/Citizen men,U.S. Resident/Citizen women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women
Space,40.0601,"Geology/Earth Science, General",Associate's degree,125,71,54,124,124,54,1,1,0
Space,40.0601,"Geology/Earth Science, General",Bachelor's degree,5081,2824,2257,4854,4854,2163,227,133,94
Space,40.0601,"Geology/Earth Science, General",Master's degree,1234,712,522,1109,1109,469,125,72,53
Space,40.0601,"Geology/Earth Science, General",Doctor's degree – research/scholarship,547,311,236,386,386,181,161,106,55
Space,40.0601,"Geology/Earth Science, General",Postbaccalaureate certificate,16,8,8,14,14,7,2,1,1
Space,40.0601,"Geology/Earth Science, General",Post-master's certificate,17,10,7,14,14,7,3,3,0
Space,40.0603,Geophysics and Seismology,All award levels (total),251,171,80,161,161,61,90,71,19
Space,40.0603,Geophysics and Seismology,Bachelor's degree,96,59,37,79,79,33,17,13,4
Space,40.0603,Geophysics and Seismology,Master's degree,70,47,23,46,46,15,24,16,8
Space,40.0603,Geophysics and Seismology,Doctor's degree – research/scholarship,84,64,20,35,35,13,49,42,7
Space,40.0603,Geophysics and Seismology,Post-master's certificate,1,1,0,1,1,0,0,0,0
Space,40.0802,Atomic/Molecular Physics,All award levels (total),10,6,4,8,8,4,2,2,0
Space,40.0802,Atomic/Molecular Physics,Master's degree,5,2,3,5,5,3,0,0,0
Space,40.0802,Atomic/Molecular Physics,Doctor's degree – research/scholarship,5,4,1,3,3,1,2,2,0
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",All award levels (total),2640,1199,1441,2481,2481,1344,159,62,97
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Postsecondary certificate < 60 semester credit hours,45,23,22,45,45,22,0,0,0
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Associate's degree,274,170,104,272,272,103,2,1,1
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Bachelor's degree,1477,664,813,1452,1452,799,25,11,14
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Master's degree,692,267,425,590,590,353,102,30,72
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Doctor's degree – research/scholarship,122,63,59,94,94,50,28,19,9
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Postbaccalaureate certificate,30,12,18,28,28,17,2,1,1
Sustainable Energy Technology,3.0104,Environmental Science,All award levels (total),9224,4043,5181,8842,8842,4972,382,173,209
Sustainable Energy Technology,3.0104,Environmental Science,Postsecondary certificate < 60 semester credit hours,75,61,14,75,75,14,0,0,0
Sustainable Energy Technology,3.0104,Environmental Science,Associate's degree,353,170,183,348,348,181,5,3,2
Sustainable Energy Technology,3.0104,Environmental Science,Bachelor's degree,7685,3352,4333,7447,7447,4205,238,110,128
Sustainable Energy Technology,3.0104,Environmental Science,Master's degree,927,374,553,830,830,495,97,39,58
Sustainable Energy Technology,3.0104,Environmental Science,Doctor's degree – research/scholarship,166,76,90,124,124,69,42,21,21
Sustainable Energy Technology,3.0104,Environmental Science,Postbaccalaureate certificate,18,10,8,18,18,8,0,0,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",All award levels (total),1533,750,783,1492,1492,758,41,16,25
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Postsecondary certificate < 60 semester credit hours,7,6,1,7,7,1,0,0,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Associate's degree,34,20,14,34,34,14,0,0,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Bachelor's degree,839,442,397,834,834,392,5,0,5
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Master's degree,526,230,296,504,504,282,22,8,14
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Doctor's degree – research/scholarship,27,11,16,19,19,12,8,4,4
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Postbaccalaureate certificate,97,40,57,93,93,56,4,3,1
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Post-master's certificate,3,1,2,1,1,1,2,1,1
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",All award levels (total),309,133,176,289,289,163,20,7,13
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Postsecondary certificate < 60 semester credit hours,20,13,7,20,20,7,0,0,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Associate's degree,27,17,10,27,27,10,0,0,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Bachelor's degree,88,37,51,88,88,51,0,0,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Master's degree,147,56,91,134,134,83,13,5,8
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Doctor's degree – research/scholarship,3,1,2,2,2,1,1,0,1
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Postbaccalaureate certificate,24,9,15,18,18,11,6,2,4
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,All award levels (total),93,64,29,88,88,26,5,2,3
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Bachelor's degree,45,39,6,45,45,6,0,0,0
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Master's degree,39,23,16,35,35,14,4,2,2
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Doctor's degree – research/scholarship,2,1,1,1,1,0,1,0,1
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Postbaccalaureate certificate,7,1,6,7,7,6,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,All award levels (total),59,29,30,53,53,28,6,4,2
Sustainable Energy Technology,14.0805,Water Resources Engineering,Associate's degree,9,7,2,9,9,2,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Bachelor's degree,1,1,0,1,1,0,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Master's degree,37,17,20,31,31,18,6,4,2
Sustainable Energy Technology,14.0805,Water Resources Engineering,Doctor's degree – research/scholarship,8,1,7,8,8,7,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Postbaccalaureate certificate,4,3,1,4,4,1,0,0,0
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,All award levels (total),2775,1391,1384,2246,2246,1131,529,276,253
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Postsecondary certificate < 60 semester credit hours,1,1,0,1,1,0,0,0,0
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Bachelor's degree,1770,859,911,1640,1640,850,130,69,61
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Master's degree,823,429,394,522,522,243,301,150,151
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Doctor's degree – research/scholarship,157,86,71,73,73,35,84,48,36
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Postbaccalaureate certificate,16,10,6,6,6,2,10,6,4
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Post-master's certificate,8,6,2,4,4,1,4,3,1
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,All award levels (total),340,241,99,323,323,91,17,9,8
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Postsecondary certificate < 60 semester credit hours,22,19,3,22,22,3,0,0,0
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Associate's degree,124,88,36,122,122,35,2,1,1
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Bachelor's degree,139,106,33,136,136,32,3,2,1
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Master's degree,55,28,27,43,43,21,12,6,6
